date,revision,mean_additional,mean_total,n_products,n_countries,weighted_etr,weighted_etr_additional,matched_imports_b,total_imports_b
2025-06-19,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-20,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-21,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-22,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-23,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-24,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-25,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-26,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-27,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-28,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-29,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-06-30,rev_16,0.13378956901280367,0.14492961500850918,19769,240,0.15551968110092715,0.15331733146927462,2692.368460194,3123.773412637
2025-07-01,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-02,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-03,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
2025-07-04,rev_17,0.1340839677464931,0.1452246076446474,19768,240,0.15908406124448154,0.15688171161282902,2692.368460194,3123.773412637
