date,revision,mean_232,mean_301,mean_ieepa,mean_fentanyl,mean_s122,mean_other,etr_232,etr_301,etr_ieepa,etr_fentanyl,etr_s122,etr_other
2025-02-27,rev_3,0.1820993784365715,0.011090300603771835,0,0.043701484173552754,0,0,0.0025888393687724235,0.022200325211514858,0,0.06024812676894054,0,0
2025-02-28,rev_3,0.1820993784365715,0.011090300603771835,0,0.043701484173552754,0,0,0.0025888393687724235,0.022200325211514858,0,0.06024812676894054,0,0
2025-03-01,rev_3,0.1820993784365715,0.011090300603771835,0,0.043701484173552754,0,0,0.0025888393687724235,0.022200325211514858,0,0.06024812676894054,0,0
2025-03-02,rev_3,0.1820993784365715,0.011090300603771835,0,0.043701484173552754,0,0,0.0025888393687724235,0.022200325211514858,0,0.06024812676894054,0,0
2025-03-03,rev_3,0.1820993784365715,0.011090300603771835,0,0.043701484173552754,0,0,0.0025888393687724235,0.022200325211514858,0,0.06024812676894054,0,0
2025-03-04,rev_4,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-05,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-06,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-07,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-08,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-09,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-10,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-11,rev_5,0.17889712397067659,0.010191912186082376,0,0.04012868625816411,0,0,0.0042838252072645,0.022200325211514858,0,0.05990390135570066,0,0
2025-03-12,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-13,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-14,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-15,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-16,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-17,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-18,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-19,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-20,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-21,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-22,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-23,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-24,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-25,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-26,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-27,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-28,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-29,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-30,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-03-31,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-04-01,rev_6,0.18946335804902378,0.008832050811979887,0,0.0334562693912002,0,0,0.02129883618461898,0.022200325211514858,0,0.05702268450090574,0,0
2025-04-02,rev_7,0.020833490693946268,9.711769615749648e-4,0.09385507430614734,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.046564717349571016,0.05702268450090574,0,0
2025-04-03,rev_8,0.020833490693946268,9.711769615749648e-4,0.0976583222209209,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.08215875676838226,0.05702268450090574,0,0
2025-04-04,rev_8,0.020833490693946268,9.711769615749648e-4,0.0976583222209209,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.08215875676838226,0.05702268450090574,0,0
2025-04-05,rev_9,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-06,rev_9,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-07,rev_9,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-08,rev_9,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-09,rev_10,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-10,rev_10,0.020833490693946268,9.711769615749648e-4,0.09925568634512584,0.003678869012948526,0,0,0.02129883618461898,0.022200325211514858,0.11132624898141405,0.05702268450090574,0,0
2025-04-11,rev_11,0.025201898595010354,9.65941882958829e-4,0.0972567128315699,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.10644981556994236,0.050976239969512685,0,0
2025-04-12,rev_11,0.025201898595010354,9.65941882958829e-4,0.0972567128315699,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.10644981556994236,0.050976239969512685,0,0
2025-04-13,rev_11,0.025201898595010354,9.65941882958829e-4,0.0972567128315699,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.10644981556994236,0.050976239969512685,0,0
2025-04-14,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-15,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-16,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-17,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-18,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-19,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-20,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-21,rev_12,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-22,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-23,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-24,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-25,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-26,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-27,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-28,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-29,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-04-30,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-01,rev_13,0.025201898595010354,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.040969486038465286,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-02,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-03,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-04,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-05,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-06,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-07,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-08,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-09,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-10,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-11,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-12,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-13,rev_14,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-14,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-15,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-16,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-17,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-18,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-19,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-20,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-21,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-22,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-23,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-24,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-25,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-26,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-27,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-28,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-29,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-30,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-05-31,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-01,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-02,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-03,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-04,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-05,rev_15,0.04416570581119951,9.65941882958829e-4,0.08868540169685271,0.003619817451414438,0,0,0.05026179658407323,0.022200325211514858,0.02772813034361749,0.050976239969512685,0,0
2025-06-06,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-07,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-08,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-09,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-10,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-11,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-12,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-13,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-14,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
2025-06-15,rev_16,0.04427352096886587,9.678412151271553e-4,0.08865738442548741,0.003629109393126437,0,0,0.049114943976410676,0.02209473154780973,0.027174934139085824,0.05050764290625264,0,0
